value_en	description_en	codesystem	code	description_code
Corticosteroids, potent, combinations with antiseptics	Corticosteroids, potent, combinations with antiseptics	UATC	UATC:D07BC	Corticosteroids, potent, combinations with antiseptics
Anatomical Abnormality	Anatomical Abnormality	STY	STY:T190	Anatomical Abnormality
Antivertigo preparations	Antivertigo preparations	UATC	UATC:N07CA	Antivertigo preparations
ELECTROLYTES WITH CARBOHYDRATES, ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	ELECTROLYTES WITH CARBOHYDRATES, ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	UATC	UATC:A07C	ELECTROLYTES WITH CARBOHYDRATES, ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS
aloxiprin	aloxiprin	UATC	UATC:B01AC15	aloxiprin
insulin lispro	insulin lispro	UATC	UATC:A10AB04	insulin lispro
Succinimide derivatives, antiepileptics	Succinimide derivatives, antiepileptics	UATC	UATC:N03AD	Succinimide derivatives, antiepileptics
PANCREATIC HORMONES	PANCREATIC HORMONES	UATC	UATC:H04	PANCREATIC HORMONES
hydroquinone	hydroquinone	UATC	UATC:D11AX11	hydroquinone
diiodotyrosine	diiodotyrosine	UATC	UATC:H03BX01	diiodotyrosine
erythropoietin	erythropoietin	UATC	UATC:B03XA01	erythropoietin
zinc preparations	zinc preparations	UATC	UATC:C05AX04	zinc preparations
chlordiazepoxide	chlordiazepoxide	UATC	UATC:N05BA02	chlordiazepoxide
tegaserod	tegaserod	UATC	UATC:A06AX06	tegaserod
furazidin	furazidin	UATC	UATC:J01XE03	furazidin
tetryzoline	tetryzoline	UATC	UATC:R01AB03	tetryzoline
Selective serotonin reuptake inhibitors	Selective serotonin reuptake inhibitors	UATC	UATC:N06AB	Selective serotonin reuptake inhibitors
pitofenone and analgesics	pitofenone and analgesics	UATC	UATC:A03DA02	pitofenone and analgesics
carfecillin	carfecillin	UATC	UATC:G01AA08	carfecillin
flunisolide	flunisolide	UATC	UATC:R01AD04	flunisolide
triflusal	triflusal	UATC	UATC:B01AC18	triflusal
fluvoxamine	fluvoxamine	UATC	UATC:N06AB08	fluvoxamine
ciprofloxacin and ornidazole	ciprofloxacin and ornidazole	UATC	UATC:J01RA12	ciprofloxacin and ornidazole
bilastine	bilastine	UATC	UATC:R06AX29	bilastine
efaproxiral	efaproxiral	UATC	UATC:L01XD06	efaproxiral
minaprine	minaprine	UATC	UATC:N06AX07	minaprine
artemether and lumefantrine	artemether and lumefantrine	UATC	UATC:P01BF01	artemether and lumefantrine
paclitaxel poliglumex	paclitaxel poliglumex	UATC	UATC:L01CD03	paclitaxel poliglumex
peginesatide	peginesatide	UATC	UATC:B03XA04	peginesatide
metirosine	metirosine	UATC	UATC:C02KB01	metirosine
atorvastatin and ezetimibe	atorvastatin and ezetimibe	UATC	UATC:C10BA05	atorvastatin and ezetimibe
mesoridazine	mesoridazine	UATC	UATC:N05AC03	mesoridazine
Other renal system diagnostic radiopharmaceuticals in ATC	Other renal system diagnostic radiopharmaceuticals in ATC	UATC	UATC:V09CX	Other renal system diagnostic radiopharmaceuticals in ATC
netilmicin	netilmicin	UATC	UATC:J01GB07	netilmicin
camylofin and analgesics	camylofin and analgesics	UATC	UATC:A03DA05	camylofin and analgesics
andexanet alfa	andexanet alfa	UATC	UATC:V03AB38	andexanet alfa
ferrous succinate	ferrous succinate	UATC	UATC:B03AA06	ferrous succinate
DIET FORMULATIONS FOR TREATMENT OF OBESITY	DIET FORMULATIONS FOR TREATMENT OF OBESITY	UATC	UATC:V06A	DIET FORMULATIONS FOR TREATMENT OF OBESITY
gadobutrol	gadobutrol	UATC	UATC:V08CA09	gadobutrol
insulin detemir	insulin detemir	UATC	UATC:A10AE05	insulin detemir
acetazolamide	acetazolamide	UATC	UATC:S01EC01	acetazolamide
uramustine	uramustine	UATC	UATC:L01AD08	uramustine
absorbable gelatin sponge	absorbable gelatin sponge	UATC	UATC:B02BC01	absorbable gelatin sponge
Technetium 99m compounds, hepatic and reticulo endothelial system diagnostic radiopharmaceuticals	Technetium 99m compounds, hepatic and reticulo endothelial system diagnostic radiopharmaceuticals	UATC	UATC:V09DA	Technetium 99m compounds, hepatic and reticulo endothelial system diagnostic radiopharmaceuticals
papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)	papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)	UATC	UATC:J07BM03	papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)
trandolapril	trandolapril	UATC	UATC:C09AA10	trandolapril
clenbuterol and ambroxol	clenbuterol and ambroxol	UATC	UATC:R03CC63	clenbuterol and ambroxol
Non-watersoluble X-ray contrast media	Non-watersoluble X-ray contrast media	UATC	UATC:V08AD	Non-watersoluble X-ray contrast media
josamycin	josamycin	UATC	UATC:J01FA07	josamycin
aprotinin	aprotinin	UATC	UATC:B02AB01	aprotinin
Antiinfectives and antiseptics for local oral treatment	Antiinfectives and antiseptics for local oral treatment	UATC	UATC:A01AB	Antiinfectives and antiseptics for local oral treatment
gonadotropin combinations	gonadotropin combinations	UATC	UATC:G03GA30	gonadotropin combinations
sulbentine	sulbentine	UATC	UATC:D01AE09	sulbentine
ANTISEPTICS AND DISINFECTANTS	ANTISEPTICS AND DISINFECTANTS	UATC	UATC:D08A	ANTISEPTICS AND DISINFECTANTS
Mental or Behavioral Dysfunction	Mental or Behavioral Dysfunction	STY	STY:T048	Mental or Behavioral Dysfunction
natalizumab	natalizumab	UATC	UATC:L04AA23	natalizumab
xylometazoline	xylometazoline	UATC	UATC:R01AB06	xylometazoline
succinimide	succinimide	UATC	UATC:G04BX10	succinimide
brinzolamide	brinzolamide	UATC	UATC:S01EC04	brinzolamide
methylscopolamine	methylscopolamine	UATC	UATC:A03BB03	methylscopolamine
Biologic Function	Biologic Function	STY	STY:T038	Biologic Function
Qualitative Concept	Qualitative Concept	STY	STY:T080	Qualitative Concept
tiadenol	tiadenol	UATC	UATC:C10AX03	tiadenol
Clinical Attribute	Clinical Attribute	STY	STY:T201	Clinical Attribute
dienogest and estrogen	dienogest and estrogen	UATC	UATC:G03FA15	dienogest and estrogen
VASODILATORS USED IN CARDIAC DISEASES	VASODILATORS USED IN CARDIAC DISEASES	UATC	UATC:C01D	VASODILATORS USED IN CARDIAC DISEASES
ampicillin	ampicillin	UATC	UATC:S01AA19	ampicillin
diphtheria-rubella-tetanus	diphtheria-rubella-tetanus	UATC	UATC:J07CA03	diphtheria-rubella-tetanus
sodium stibogluconate	sodium stibogluconate	UATC	UATC:P01CB02	sodium stibogluconate
triprolidine	triprolidine	UATC	UATC:R06AX07	triprolidine
antacids containing aluminium compounds	antacids containing aluminium compounds	UATC	UATC:A02AB	antacids containing aluminium compounds
ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	UATC	UATC:G03C	ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
sertindole	sertindole	UATC	UATC:N05AE03	sertindole
multivitamins and calcium	multivitamins and calcium	UATC	UATC:A11AA02	multivitamins and calcium
allylestrenol	allylestrenol	UATC	UATC:G03DC01	allylestrenol
iohexol	iohexol	UATC	UATC:V08AB02	iohexol
fosfocreatine	fosfocreatine	UATC	UATC:C01EB06	fosfocreatine
tetracaine	tetracaine	UATC	UATC:N01BA03	tetracaine
Antihistamines for topical use	Antihistamines for topical use	UATC	UATC:D04AA	Antihistamines for topical use
cilazapril and diuretics	cilazapril and diuretics	UATC	UATC:C09BA08	cilazapril and diuretics
panobinostat	panobinostat	UATC	UATC:L01XX42	panobinostat
brodimoprim	brodimoprim	UATC	UATC:J01EA02	brodimoprim
hemophilus influenzae B, combinations with pertussis and toxoids	hemophilus influenzae B, combinations with pertussis and toxoids	UATC	UATC:J07AG52	hemophilus influenzae B, combinations with pertussis and toxoids
secnidazole	secnidazole	UATC	UATC:P01AB07	secnidazole
fesoterodine	fesoterodine	UATC	UATC:G04BD11	fesoterodine
ubidecarenone	ubidecarenone	UATC	UATC:C01EB09	ubidecarenone
canagliflozin	canagliflozin	UATC	UATC:A10BK02	canagliflozin
Regulation or Law	Regulation or Law	STY	STY:T089	Regulation or Law
ACE inhibitors and diuretics	ACE inhibitors and diuretics	UATC	UATC:C09BA	ACE inhibitors and diuretics
VASOPROTECTIVES	VASOPROTECTIVES	UATC	UATC:C05	VASOPROTECTIVES
etynodiol and estrogen	etynodiol and estrogen	UATC	UATC:G03FA06	etynodiol and estrogen
carfilzomib	carfilzomib	UATC	UATC:L01XX45	carfilzomib
eluxadoline	eluxadoline	UATC	UATC:A07DA06	eluxadoline
indium (111In) satumomab pendetide	indium (111In) satumomab pendetide	UATC	UATC:V09IB02	indium (111In) satumomab pendetide
dextranomer	dextranomer	UATC	UATC:D03AX02	dextranomer
tetanus toxoid	tetanus toxoid	UATC	UATC:J07AM01	tetanus toxoid
collagenase clostridium histolyticum	collagenase clostridium histolyticum	UATC	UATC:M09AB02	collagenase clostridium histolyticum
sitaxentan	sitaxentan	UATC	UATC:C02KX03	sitaxentan
tropisetron	tropisetron	UATC	UATC:A04AA03	tropisetron
Combinations of sulfonamides and trimethoprim, incl. derivatives	Combinations of sulfonamides and trimethoprim, incl. derivatives	UATC	UATC:J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives
Eukaryote	Eukaryote	STY	STY:T204	Eukaryote
etanercept	etanercept	UATC	UATC:L04AB01	etanercept
leuprorelin and bicalutamide	leuprorelin and bicalutamide	UATC	UATC:L02AE51	leuprorelin and bicalutamide
phenazone, combinations with psycholeptics	phenazone, combinations with psycholeptics	UATC	UATC:N02BB71	phenazone, combinations with psycholeptics
Antivirals, topical	Antivirals, topical	UATC	UATC:D06BB	Antivirals, topical
edetates	edetates	UATC	UATC:V03AB03	edetates
mumps, live attenuated	mumps, live attenuated	UATC	UATC:J07BE01	mumps, live attenuated
Salicylic acid emollient and protective preparations	Salicylic acid emollient and protective preparations	UATC	UATC:D02AF	Salicylic acid emollient and protective preparations
nintedanib	nintedanib	UATC	UATC:L01XE31	nintedanib
cloranolol	cloranolol	UATC	UATC:C07AA27	cloranolol
calcium acetate and magnesium carbonate	calcium acetate and magnesium carbonate	UATC	UATC:V03AE04	calcium acetate and magnesium carbonate
methenamine	methenamine	UATC	UATC:J01XX05	methenamine
natural phospholipids	natural phospholipids	UATC	UATC:R07AA02	natural phospholipids
bencyclane	bencyclane	UATC	UATC:C04AX11	bencyclane
clonidine and diuretics, combinations with other drugs	clonidine and diuretics, combinations with other drugs	UATC	UATC:C02LC51	clonidine and diuretics, combinations with other drugs
tolmetin	tolmetin	UATC	UATC:M02AA21	tolmetin
catridecacog	catridecacog	UATC	UATC:B02BD11	catridecacog
clonidine	clonidine	UATC	UATC:C02AC01	clonidine
Psoralens for topical use	Psoralens for topical use	UATC	UATC:D05AD	Psoralens for topical use
Steroid antibacterials	Steroid antibacterials	UATC	UATC:J01XC	Steroid antibacterials
insulins and analogs for injection combinations, long-acting	insulins and analogs for injection combinations, long-acting	UATC	UATC:A10AE30	insulins and analogs for injection combinations, long-acting
cocaine	cocaine	UATC	UATC:S02DA02	cocaine
Diphenylmethane derivatives, anxiolytics	Diphenylmethane derivatives, anxiolytics	UATC	UATC:N05BB	Diphenylmethane derivatives, anxiolytics
Beta blocking agents, other combinations	Beta blocking agents, other combinations	UATC	UATC:C07FX	Beta blocking agents, other combinations
amoxapine	amoxapine	UATC	UATC:N06AA17	amoxapine
iloperidone	iloperidone	UATC	UATC:N05AX14	iloperidone
bendroflumethiazide and potassium-sparing agents	bendroflumethiazide and potassium-sparing agents	UATC	UATC:C03EA13	bendroflumethiazide and potassium-sparing agents
piroxicam	piroxicam	UATC	UATC:M01AC01	piroxicam
calcium acetate	calcium acetate	UATC	UATC:V03AE07	calcium acetate
magnesium sulfate	magnesium sulfate	UATC	UATC:A06AD04	magnesium sulfate
adalimumab	adalimumab	UATC	UATC:L04AB04	adalimumab
technetium (99mTc) tetrofosmin	technetium (99mTc) tetrofosmin	UATC	UATC:V09GA02	technetium (99mTc) tetrofosmin
ofloxacin and ornidazole	ofloxacin and ornidazole	UATC	UATC:J01RA09	ofloxacin and ornidazole
calcium (different salts in combination)	calcium (different salts in combination)	UATC	UATC:A12AA20	calcium (different salts in combination)
iproclozide	iproclozide	UATC	UATC:N06AF06	iproclozide
Drugs for treatment of hypoglycemia	Drugs for treatment of hypoglycemia	UATC	UATC:V03AH	Drugs for treatment of hypoglycemia
allopurinol	allopurinol	UATC	UATC:M04AA01	allopurinol
varenicline	varenicline	UATC	UATC:N07BA03	varenicline
tivozanib	tivozanib	UATC	UATC:L01XE34	tivozanib
ANTIANDROGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	ANTIANDROGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	UATC	UATC:G03H	ANTIANDROGEN SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
methocarbamol, combinations with psycholeptics	methocarbamol, combinations with psycholeptics	UATC	UATC:M03BA73	methocarbamol, combinations with psycholeptics
Angiotensin II receptor blockers (ARBs) and calcium channel blockers	Angiotensin II receptor blockers (ARBs) and calcium channel blockers	UATC	UATC:C09DB	Angiotensin II receptor blockers (ARBs) and calcium channel blockers
Synthetic anticholinergic agents in combination with psycholeptics	Synthetic anticholinergic agents in combination with psycholeptics	UATC	UATC:A03CA	Synthetic anticholinergic agents in combination with psycholeptics
dequalinium	dequalinium	UATC	UATC:G01AC05	dequalinium
technetium (99mTc) sulfur colloid	technetium (99mTc) sulfur colloid	UATC	UATC:V09DB05	technetium (99mTc) sulfur colloid
iron, multivitamins and minerals	iron, multivitamins and minerals	UATC	UATC:B03AE04	iron, multivitamins and minerals
gallopamil	gallopamil	UATC	UATC:C08DA02	gallopamil
terazosin	terazosin	UATC	UATC:G04CA03	terazosin
decamethrin	decamethrin	UATC	UATC:P03BA03	decamethrin
emepronium and psycholeptics	emepronium and psycholeptics	UATC	UATC:A03CA30	emepronium and psycholeptics
fluspirilene	fluspirilene	UATC	UATC:N05AG01	fluspirilene
opium derivatives and expectorants	opium derivatives and expectorants	UATC	UATC:R05FA02	opium derivatives and expectorants
Human-caused Phenomenon or Process	Human-caused Phenomenon or Process	STY	STY:T068	Human-caused Phenomenon or Process
enoxaparin	enoxaparin	UATC	UATC:B01AB05	enoxaparin
cathine	cathine	UATC	UATC:A08AA07	cathine
dexketoprofen	dexketoprofen	UATC	UATC:M01AE17	dexketoprofen
ibuprofen	ibuprofen	UATC	UATC:M01AE01	ibuprofen
metformin	metformin	UATC	UATC:A10BA02	metformin
batroxobin	batroxobin	UATC	UATC:B02BX03	batroxobin
zidovudine and lamivudine	zidovudine and lamivudine	UATC	UATC:J05AR01	zidovudine and lamivudine
naldemedine	naldemedine	UATC	UATC:A06AH05	naldemedine
Beta blocking agents, selective, and thiazides	Beta blocking agents, selective, and thiazides	UATC	UATC:C07BB	Beta blocking agents, selective, and thiazides
demecarium	demecarium	UATC	UATC:S01EB04	demecarium
BACTERIAL VACCINES	BACTERIAL VACCINES	UATC	UATC:J07A	BACTERIAL VACCINES
Other cough suppressants and expectorants in ATC	Other cough suppressants and expectorants in ATC	UATC	UATC:R05FB	Other cough suppressants and expectorants in ATC
cloridarol	cloridarol	UATC	UATC:C01DX15	cloridarol
prenalterol	prenalterol	UATC	UATC:C01CA13	prenalterol
pirarubicin	pirarubicin	UATC	UATC:L01DB08	pirarubicin
colecalciferol, combinations	colecalciferol, combinations	UATC	UATC:A11CC55	colecalciferol, combinations
radium (223Ra) dichloride	radium (223Ra) dichloride	UATC	UATC:V10XX03	radium (223Ra) dichloride
flurithromycin	flurithromycin	UATC	UATC:J01FA14	flurithromycin
acetyldihydrocodeine	acetyldihydrocodeine	UATC	UATC:R05DA12	acetyldihydrocodeine
metformin and saxagliptin	metformin and saxagliptin	UATC	UATC:A10BD10	metformin and saxagliptin
proxymetacaine	proxymetacaine	UATC	UATC:S01HA04	proxymetacaine
benzathine phenoxymethylpenicillin	benzathine phenoxymethylpenicillin	UATC	UATC:J01CE10	benzathine phenoxymethylpenicillin
Vinca alkaloids and analogues, antineoplastic	Vinca alkaloids and analogues, antineoplastic	UATC	UATC:L01CA	Vinca alkaloids and analogues, antineoplastic
Watersoluble, hepatotropic X-ray contrast media	Watersoluble, hepatotropic X-ray contrast media	UATC	UATC:V08AC	Watersoluble, hepatotropic X-ray contrast media
levacetylmethadol	levacetylmethadol	UATC	UATC:N07BC03	levacetylmethadol
omidenepag	omidenepag	UATC	UATC:S01EX06	omidenepag
Caries prophylactic agents	Caries prophylactic agents	UATC	UATC:A01AA	Caries prophylactic agents
policosanol	policosanol	UATC	UATC:C10AX08	policosanol
guanazodine	guanazodine	UATC	UATC:C02CC06	guanazodine
tretoquinol	tretoquinol	UATC	UATC:R03CC09	tretoquinol
fluostigmine	fluostigmine	UATC	UATC:S01EB07	fluostigmine
capecitabine	capecitabine	UATC	UATC:L01BC06	capecitabine
MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS	MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS	UATC	UATC:M03B	MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS
desogestrel	desogestrel	UATC	UATC:G03AC09	desogestrel
zidovudine, lamivudine and abacavir	zidovudine, lamivudine and abacavir	UATC	UATC:J05AR04	zidovudine, lamivudine and abacavir
tibezonium iodide	tibezonium iodide	UATC	UATC:A01AB15	tibezonium iodide
OTOLOGICALS	OTOLOGICALS	UATC	UATC:S02	OTOLOGICALS
DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION	DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION	UATC	UATC:C03E	DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION
celiprolol	celiprolol	UATC	UATC:C07AB08	celiprolol
inositol	inositol	UATC	UATC:A11HA07	inositol
ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS	ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS	UATC	UATC:G01A	ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS
dodeclonium bromide, combinations	dodeclonium bromide, combinations	UATC	UATC:D08AJ59	dodeclonium bromide, combinations
pilocarpine, combinations	pilocarpine, combinations	UATC	UATC:S01EB51	pilocarpine, combinations
carboprost	carboprost	UATC	UATC:G02AD04	carboprost
siltuximab	siltuximab	UATC	UATC:L04AC11	siltuximab
floxuridine	floxuridine	UATC	UATC:L01BC09	floxuridine
Vitamin IV solution additives	Vitamin IV solution additives	UATC	UATC:B05XC	Vitamin IV solution additives
iopydol	iopydol	UATC	UATC:V08AD02	iopydol
talastine	talastine	UATC	UATC:R06AB07	talastine
leflunomide	leflunomide	UATC	UATC:L04AA13	leflunomide
piperacillin	piperacillin	UATC	UATC:J01CA12	piperacillin
yohimbine	yohimbine	UATC	UATC:G04BE04	yohimbine
oxomemazine	oxomemazine	UATC	UATC:R06AD08	oxomemazine
chondroitin sulfate	chondroitin sulfate	UATC	UATC:M01AX25	chondroitin sulfate
Phenothiazine derivatives, systemic antihistamines	Phenothiazine derivatives, systemic antihistamines	UATC	UATC:R06AD	Phenothiazine derivatives, systemic antihistamines
alum	alum	UATC	UATC:S01XA07	alum
Other antifungals for topical use in ATC	Other antifungals for topical use in ATC	UATC	UATC:D01AE	Other antifungals for topical use in ATC
fluocortolone and antiinfectives	fluocortolone and antiinfectives	UATC	UATC:S01CA04	fluocortolone and antiinfectives
fludiazepam	fludiazepam	UATC	UATC:N05BA17	fludiazepam
tosufloxacin	tosufloxacin	UATC	UATC:J01MA22	tosufloxacin
follitropin alfa	follitropin alfa	UATC	UATC:G03GA05	follitropin alfa
lansoprazole, amoxicillin and levofloxacin	lansoprazole, amoxicillin and levofloxacin	UATC	UATC:A02BD10	lansoprazole, amoxicillin and levofloxacin
sarilumab	sarilumab	UATC	UATC:L04AC14	sarilumab
desoxycortone	desoxycortone	UATC	UATC:H02AA03	desoxycortone
Corticosteroids, weak (group I)	Corticosteroids, weak (group I)	UATC	UATC:D07AA	Corticosteroids, weak (group I)
meclofenamic acid	meclofenamic acid	UATC	UATC:M02AA18	meclofenamic acid
arterolane and piperaquine	arterolane and piperaquine	UATC	UATC:P01BX02	arterolane and piperaquine
teicoplanin	teicoplanin	UATC	UATC:J01XA02	teicoplanin
demeclocycline	demeclocycline	UATC	UATC:J01AA01	demeclocycline
sulfadiazine	sulfadiazine	UATC	UATC:J01EC02	sulfadiazine
metamizole sodium	metamizole sodium	UATC	UATC:N02BB02	metamizole sodium
MINERAL SUPPLEMENTS	MINERAL SUPPLEMENTS	UATC	UATC:A12	MINERAL SUPPLEMENTS
amisulpride	amisulpride	UATC	UATC:N05AL05	amisulpride
vitamin A concentrates	vitamin A concentrates	UATC	UATC:V04CB01	vitamin A concentrates
fluorometholone and antiinfectives	fluorometholone and antiinfectives	UATC	UATC:S01CA07	fluorometholone and antiinfectives
fenoterol and ipratropium bromide	fenoterol and ipratropium bromide	UATC	UATC:R03AL01	fenoterol and ipratropium bromide
stavudine	stavudine	UATC	UATC:J05AF04	stavudine
Other anti-dementia drugs in ATC	Other anti-dementia drugs in ATC	UATC	UATC:N06DX	Other anti-dementia drugs in ATC
cetuximab	cetuximab	UATC	UATC:L01XC06	cetuximab
CALCIUM CHANNEL BLOCKERS	CALCIUM CHANNEL BLOCKERS	UATC	UATC:C08	CALCIUM CHANNEL BLOCKERS
veratrum	veratrum	UATC	UATC:C02KA01	veratrum
ozanimod	ozanimod	UATC	UATC:L04AA38	ozanimod
cefaloridine	cefaloridine	UATC	UATC:J01DB02	cefaloridine
amiloride	amiloride	UATC	UATC:C03DB01	amiloride
sulfobromophthalein	sulfobromophthalein	UATC	UATC:V04CE02	sulfobromophthalein
phenprobamate	phenprobamate	UATC	UATC:M03BA01	phenprobamate
Vitamin D and analogues	Vitamin D and analogues	UATC	UATC:A11CC	Vitamin D and analogues
Oxazolidine derivatives, antiepileptics	Oxazolidine derivatives, antiepileptics	UATC	UATC:N03AC	Oxazolidine derivatives, antiepileptics
oxametacin	oxametacin	UATC	UATC:M01AB13	oxametacin
limbal stem cells, autologous	limbal stem cells, autologous	UATC	UATC:S01XA19	limbal stem cells, autologous
chlorphenamine, combinations	chlorphenamine, combinations	UATC	UATC:R06AB54	chlorphenamine, combinations
papaverine	papaverine	UATC	UATC:A03AD01	papaverine
fenetylline	fenetylline	UATC	UATC:N06BA10	fenetylline
barnidipine	barnidipine	UATC	UATC:C08CA12	barnidipine
vinflunine	vinflunine	UATC	UATC:L01CA05	vinflunine
benzydamine	benzydamine	UATC	UATC:G02CC03	benzydamine
bitolterol	bitolterol	UATC	UATC:R03AC17	bitolterol
benzoyl peroxide	benzoyl peroxide	UATC	UATC:D10AE01	benzoyl peroxide
thyrotropin alfa	thyrotropin alfa	UATC	UATC:H01AB01	thyrotropin alfa
naftifine	naftifine	UATC	UATC:D01AE22	naftifine
cinnarizine	cinnarizine	UATC	UATC:N07CA02	cinnarizine
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC	UATC	UATC:A16A	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC
deferoxamine	deferoxamine	UATC	UATC:V03AC01	deferoxamine
valbenazine	valbenazine	UATC	UATC:N07XX13	valbenazine
styramate	styramate	UATC	UATC:M03BA04	styramate
dexibuprofen	dexibuprofen	UATC	UATC:M01AE14	dexibuprofen
cefozopran	cefozopran	UATC	UATC:J01DE03	cefozopran
artesunate and pyronaridine	artesunate and pyronaridine	UATC	UATC:P01BF06	artesunate and pyronaridine
lymecycline	lymecycline	UATC	UATC:J01AA04	lymecycline
dibutylphthalate	dibutylphthalate	UATC	UATC:P03BX03	dibutylphthalate
bufexamac	bufexamac	UATC	UATC:M02AA09	bufexamac
codeine, combinations excl. psycholeptics	codeine, combinations excl. psycholeptics	UATC	UATC:N02AA59	codeine, combinations excl. psycholeptics
OTHER ANTIHYPERTENSIVES in ATC	OTHER ANTIHYPERTENSIVES in ATC	UATC	UATC:C02K	OTHER ANTIHYPERTENSIVES in ATC
betaine	betaine	UATC	UATC:A16AA06	betaine
cefdinir	cefdinir	UATC	UATC:J01DD15	cefdinir
modafinil	modafinil	UATC	UATC:N06BA07	modafinil
tiagabine	tiagabine	UATC	UATC:N03AG06	tiagabine
Other dopaminergic agents in ATC	Other dopaminergic agents in ATC	UATC	UATC:N04BX	Other dopaminergic agents in ATC
Coxibs	Coxibs	UATC	UATC:M01AH	Coxibs
monoxerutin	monoxerutin	UATC	UATC:C05CA02	monoxerutin
dasatinib	dasatinib	UATC	UATC:L01XE06	dasatinib
Technetium 99m compounds, inflammation and infection detection radiopharmaceuticals	Technetium 99m compounds, inflammation and infection detection radiopharmaceuticals	UATC	UATC:V09HA	Technetium 99m compounds, inflammation and infection detection radiopharmaceuticals
chenodeoxycholic acid	chenodeoxycholic acid	UATC	UATC:A05AA01	chenodeoxycholic acid
orphenadrine (citrate)	orphenadrine (citrate)	UATC	UATC:M03BC01	orphenadrine (citrate)
fluocinonide	fluocinonide	UATC	UATC:D07AC08	fluocinonide
meprotixol	meprotixol	UATC	UATC:R05DB22	meprotixol
Carbohydrate nutrients	Carbohydrate nutrients	UATC	UATC:V06DC	Carbohydrate nutrients
captodiame	captodiame	UATC	UATC:N05BB02	captodiame
Benzodiazepine derivative antiepileptics	Benzodiazepine derivative antiepileptics	UATC	UATC:N03AE	Benzodiazepine derivative antiepileptics
betazole	betazole	UATC	UATC:V04CG02	betazole
Rabies vaccines	Rabies vaccines	UATC	UATC:J07BG	Rabies vaccines
BLOOD AND RELATED PRODUCTS	BLOOD AND RELATED PRODUCTS	UATC	UATC:B05A	BLOOD AND RELATED PRODUCTS
methylthioninium chloride	methylthioninium chloride	UATC	UATC:V04CG05	methylthioninium chloride
dextromethorphan	dextromethorphan	UATC	UATC:R05DA09	dextromethorphan
dydrogesterone	dydrogesterone	UATC	UATC:G03DB01	dydrogesterone
Nucleic Acid, Nucleoside, or Nucleotide	Nucleic Acid, Nucleoside, or Nucleotide	STY	STY:T114	Nucleic Acid, Nucleoside, or Nucleotide
ACE inhibitors, other combinations in ATC	ACE inhibitors, other combinations in ATC	UATC	UATC:C09BX	ACE inhibitors, other combinations in ATC
measles, combinations with mumps, live attenuated	measles, combinations with mumps, live attenuated	UATC	UATC:J07BD51	measles, combinations with mumps, live attenuated
levomepromazine	levomepromazine	UATC	UATC:N05AA02	levomepromazine
Diphtheria vaccines	Diphtheria vaccines	UATC	UATC:J07AF	Diphtheria vaccines
polystyrene sulfonate	polystyrene sulfonate	UATC	UATC:V03AE01	polystyrene sulfonate
ethinylestradiol	ethinylestradiol	UATC	UATC:G03CA01	ethinylestradiol
meticillin	meticillin	UATC	UATC:J01CF03	meticillin
metipranolol	metipranolol	UATC	UATC:S01ED04	metipranolol
tolazoline	tolazoline	UATC	UATC:C04AB02	tolazoline
clidinium and psycholeptics	clidinium and psycholeptics	UATC	UATC:A03CA02	clidinium and psycholeptics
cefoperazone and beta-lactamase inhibitor	cefoperazone and beta-lactamase inhibitor	UATC	UATC:J01DD62	cefoperazone and beta-lactamase inhibitor
hexobendine	hexobendine	UATC	UATC:C01DX06	hexobendine
ioversol	ioversol	UATC	UATC:V08AB07	ioversol
melperone	melperone	UATC	UATC:N05AD03	melperone
flurazepam	flurazepam	UATC	UATC:N05CD01	flurazepam
