value_en	description_en	codesystem	code	description_code
Radiologic examination; pharynx or larynx, including fluoroscopy and/or magnification tech	Radiologic examination; pharynx or larynx, including fluoroscopy and/or magnification technique:	CPT	CPT:70370	Radiologic examination; pharynx or larynx, including fluoroscopy and/or magnification technique:
Forceps esophageal biopsy performed (GERD)	Forceps esophageal biopsy performed (GERD):	CPT	CPT:3150F	Forceps esophageal biopsy performed (GERD):
Hemodialysis via functioning arteriovenous (AV) graft (ESRD)	Hemodialysis via functioning arteriovenous (AV) graft (ESRD):	CPT	CPT:4053F	Hemodialysis via functioning arteriovenous (AV) graft (ESRD):
Insertion of tunneled intraperitoneal catheter for dialysis, open	Insertion of tunneled intraperitoneal catheter for dialysis, open:	CPT	CPT:49421	Insertion of tunneled intraperitoneal catheter for dialysis, open:
Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, reverse transcript	Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, reverse transcriptase and protease regions:	CPT	CPT:87901	Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, reverse transcriptase and protease regions:
Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, with or without collect	Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure):	CPT	CPT:43260	Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure):
Sequestrectomy (eg, for osteomyelitis or bone abscess), forearm and/or wrist	Sequestrectomy (eg, for osteomyelitis or bone abscess), forearm and/or wrist:	CPT	CPT:25145	Sequestrectomy (eg, for osteomyelitis or bone abscess), forearm and/or wrist:
Blood count; blood smear, microscopic examination without manual differential WBC count	Blood count; blood smear, microscopic examination without manual differential WBC count:	CPT	CPT:85008	Blood count; blood smear, microscopic examination without manual differential WBC count:
Culture, bacterial; anaerobic isolate, additional methods required for definitive identifi	Culture, bacterial; anaerobic isolate, additional methods required for definitive identification, each isolate:	CPT	CPT:87076	Culture, bacterial; anaerobic isolate, additional methods required for definitive identification, each isolate:
Injection procedure during cardiac catheterization including imaging supervision, interpre	Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective opacification of aortocoronary venous or arterial bypass graft(s) (eg, aortocoronary saphenous vein, free radial artery, or free mammary artery graft) to one or more coronary arteries and in situ arterial conduits (eg, internal mammary), whether native or used for bypass to one or more coronary arteries during congenital heart catheterization, when performed (List separately in addition to code for primary procedure):	CPT	CPT:93564	Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective opacification of aortocoronary venous or arterial bypass graft(s) (eg, aortocoronary saphenous vein, free radial artery, or free mammary artery graft) to one or more coronary arteries and in situ arterial conduits (eg, internal mammary), whether native or used for bypass to one or more coronary arteries during congenital heart catheterization, when performed (List separately in addition to code for primary procedure):
Craniectomy, suboccipital; for exploration or decompression of cranial nerves	Craniectomy, suboccipital; for exploration or decompression of cranial nerves:	CPT	CPT:61458	Craniectomy, suboccipital; for exploration or decompression of cranial nerves:
Urobilinogen, urine; qualitative	Urobilinogen, urine; qualitative:	CPT	CPT:84578	Urobilinogen, urine; qualitative:
Transcranial Doppler study of the intracranial arteries; vasoreactivity study	Transcranial Doppler study of the intracranial arteries; vasoreactivity study:	CPT	CPT:93890	Transcranial Doppler study of the intracranial arteries; vasoreactivity study:
Repair blood vessel with vein graft; neck	Repair blood vessel with vein graft; neck:	CPT	CPT:35231	Repair blood vessel with vein graft; neck:
Tenotomy, percutaneous, adductor or hamstring; single tendon (separate procedure)	Tenotomy, percutaneous, adductor or hamstring; single tendon (separate procedure):	CPT	CPT:27306	Tenotomy, percutaneous, adductor or hamstring; single tendon (separate procedure):
Patient either not receiving care in the intensive care unit (ICU) OR not receiving mechan	Patient either not receiving care in the intensive care unit (ICU) OR not receiving mechanical ventilation OR receiving mechanical ventilation greater than 24 hours (CRIT):	CPT	CPT:4169F	Patient either not receiving care in the intensive care unit (ICU) OR not receiving mechanical ventilation OR receiving mechanical ventilation greater than 24 hours (CRIT):
Episiotomy or vaginal repair, by other than attending physician	Episiotomy or vaginal repair, by other than attending physician:	CPT	CPT:59300	Episiotomy or vaginal repair, by other than attending physician:
Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use	Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use:	CPT	CPT:90636	Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use:
Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neuro	Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraoperative microelectrode recording; first array:	CPT	CPT:61863	Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraoperative microelectrode recording; first array:
Percutaneous placement of drainage catheter for combined internal and external biliary dra	Percutaneous placement of drainage catheter for combined internal and external biliary drainage or of a drainage stent for internal biliary drainage in patients with an inoperable mechanical biliary obstruction, radiological supervision and interpretation:	CPT	CPT:75982	Percutaneous placement of drainage catheter for combined internal and external biliary drainage or of a drainage stent for internal biliary drainage in patients with an inoperable mechanical biliary obstruction, radiological supervision and interpretation:
Percutaneous transluminal coronary balloon angioplasty; single vessel	Percutaneous transluminal coronary balloon angioplasty; single vessel:	CPT	CPT:92982	Percutaneous transluminal coronary balloon angioplasty; single vessel:
Pelvic fixation (attachment of caudal end of instrumentation to pelvic bony structures) ot	Pelvic fixation (attachment of caudal end of instrumentation to pelvic bony structures) other than sacrum (List separately in addition to code for primary procedure):	CPT	CPT:22848	Pelvic fixation (attachment of caudal end of instrumentation to pelvic bony structures) other than sacrum (List separately in addition to code for primary procedure):
Anesthesia for transurethral procedures (including urethrocystoscopy); transurethral resec	Anesthesia for transurethral procedures (including urethrocystoscopy); transurethral resection of prostate:	CPT	CPT:00914	Anesthesia for transurethral procedures (including urethrocystoscopy); transurethral resection of prostate:
Lipoprotein, blood; electrophoretic separation and quantitation	Lipoprotein, blood; electrophoretic separation and quantitation:	CPT	CPT:83700	Lipoprotein, blood; electrophoretic separation and quantitation:
Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bon	Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bone biopsy included when performed) using mechanical device, 1 vertebral body, unilateral or bilateral cannulation (eg, kyphoplasty); lumbar:	CPT	CPT:22524	Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bone biopsy included when performed) using mechanical device, 1 vertebral body, unilateral or bilateral cannulation (eg, kyphoplasty); lumbar:
Escharotomy; each additional incision (List separately in addition to code for primary pro	Escharotomy; each additional incision (List separately in addition to code for primary procedure):	CPT	CPT:16036	Escharotomy; each additional incision (List separately in addition to code for primary procedure):
Percutaneous sacral augmentation (sacroplasty), unilateral injection(s), including the use	Percutaneous sacral augmentation (sacroplasty), unilateral injection(s), including the use of a balloon or mechanical device, when used, 1 or more needles:	CPT	CPT:0200T	Percutaneous sacral augmentation (sacroplasty), unilateral injection(s), including the use of a balloon or mechanical device, when used, 1 or more needles:
Morphometric analysis; skeletal muscle	Morphometric analysis; skeletal muscle:	CPT	CPT:88355	Morphometric analysis; skeletal muscle:
Online assessment and management service provided by a qualified nonphysician health care 	Online assessment and management service provided by a qualified nonphysician health care professional to an established patient, guardian, or health care provider not originating from a related assessment and management service provided within the previous 7 days, using the Internet or similar electronic communications network:	CPT	CPT:98969	Online assessment and management service provided by a qualified nonphysician health care professional to an established patient, guardian, or health care provider not originating from a related assessment and management service provided within the previous 7 days, using the Internet or similar electronic communications network:
Cutaneous vesicostomy	Cutaneous vesicostomy:	CPT	CPT:51980	Cutaneous vesicostomy:
Bypass graft, with other than vein; femoral-femoral	Bypass graft, with other than vein; femoral-femoral:	CPT	CPT:35661	Bypass graft, with other than vein; femoral-femoral:
Dynamic surface electromyography, during walking or other functional activities, 1-12 musc	Dynamic surface electromyography, during walking or other functional activities, 1-12 muscles:	CPT	CPT:96002	Dynamic surface electromyography, during walking or other functional activities, 1-12 muscles:
Insertion of temporary indwelling bladder catheter; simple (eg, Foley)	Insertion of temporary indwelling bladder catheter; simple (eg, Foley):	CPT	CPT:51702	Insertion of temporary indwelling bladder catheter; simple (eg, Foley):
Laparoscopy, surgical; with guided transhepatic cholangiography, without biopsy	Laparoscopy, surgical; with guided transhepatic cholangiography, without biopsy:	CPT	CPT:47560	Laparoscopy, surgical; with guided transhepatic cholangiography, without biopsy:
Reconstruction, angular deformity of toe, soft tissue procedures only (eg, overlapping sec	Reconstruction, angular deformity of toe, soft tissue procedures only (eg, overlapping second toe, fifth toe, curly toes):	CPT	CPT:28313	Reconstruction, angular deformity of toe, soft tissue procedures only (eg, overlapping second toe, fifth toe, curly toes):
Placement of needles or catheters into muscle and/or soft tissue for subsequent interstiti	Placement of needles or catheters into muscle and/or soft tissue for subsequent interstitial radioelement application (at the time of or subsequent to the procedure):	CPT	CPT:20555	Placement of needles or catheters into muscle and/or soft tissue for subsequent interstitial radioelement application (at the time of or subsequent to the procedure):
Arthrodesis, with tendon lengthening and advancement, midtarsal, tarsal navicular-cuneifor	Arthrodesis, with tendon lengthening and advancement, midtarsal, tarsal navicular-cuneiform (eg, Miller type procedure):	CPT	CPT:28737	Arthrodesis, with tendon lengthening and advancement, midtarsal, tarsal navicular-cuneiform (eg, Miller type procedure):
Sickling of RBC, reduction	Sickling of RBC, reduction:	CPT	CPT:85660	Sickling of RBC, reduction:
Anesthesia for transvenous insertion or replacement of pacing cardioverter-defibrillator	Anesthesia for transvenous insertion or replacement of pacing cardioverter-defibrillator:	CPT	CPT:00534	Anesthesia for transvenous insertion or replacement of pacing cardioverter-defibrillator:
Proctopexy (eg, for prolapse); abdominal approach	Proctopexy (eg, for prolapse); abdominal approach:	CPT	CPT:45540	Proctopexy (eg, for prolapse); abdominal approach:
Catheterization of umbilical vein for diagnosis or therapy, newborn	Catheterization of umbilical vein for diagnosis or therapy, newborn:	CPT	CPT:36510	Catheterization of umbilical vein for diagnosis or therapy, newborn:
Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fi	Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fixation, when performed:	CPT	CPT:27829	Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fixation, when performed:
Thawing of cryopreserved; oocytes, each aliquot	Thawing of cryopreserved; oocytes, each aliquot:	CPT	CPT:89356	Thawing of cryopreserved; oocytes, each aliquot:
Excision, tumor, soft tissue of leg or ankle area, subcutaneous; 3 cm or greater	Excision, tumor, soft tissue of leg or ankle area, subcutaneous; 3 cm or greater:	CPT	CPT:27632	Excision, tumor, soft tissue of leg or ankle area, subcutaneous; 3 cm or greater:
Teletherapy, isodose plan (whether hand or computer calculated); simple (1 or 2 parallel o	Teletherapy, isodose plan (whether hand or computer calculated); simple (1 or 2 parallel opposed unmodified ports directed to a single area of interest):	CPT	CPT:77305	Teletherapy, isodose plan (whether hand or computer calculated); simple (1 or 2 parallel opposed unmodified ports directed to a single area of interest):
Clotting; factor VII (proconvertin, stable factor)	Clotting; factor VII (proconvertin, stable factor):	CPT	CPT:85230	Clotting; factor VII (proconvertin, stable factor):
Excision distal ulna partial or complete (eg, Darrach type or matched resection)	Excision distal ulna partial or complete (eg, Darrach type or matched resection):	CPT	CPT:25240	Excision distal ulna partial or complete (eg, Darrach type or matched resection):
Administration and interpretation of health risk assessment instrument (eg, health hazard 	Administration and interpretation of health risk assessment instrument (eg, health hazard appraisal):	CPT	CPT:99420	Administration and interpretation of health risk assessment instrument (eg, health hazard appraisal):
Ligation, major artery (eg, post-traumatic, rupture); neck	Ligation, major artery (eg, post-traumatic, rupture); neck:	CPT	CPT:37615	Ligation, major artery (eg, post-traumatic, rupture); neck:
Tenotomy, adductor of hip, open	Tenotomy, adductor of hip, open:	CPT	CPT:27001	Tenotomy, adductor of hip, open:
Dilation and curettage, diagnostic and/or therapeutic (nonobstetrical)	Dilation and curettage, diagnostic and/or therapeutic (nonobstetrical):	CPT	CPT:58120	Dilation and curettage, diagnostic and/or therapeutic (nonobstetrical):
Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g; with rem	Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s):	CPT	CPT:58544	Laparoscopy, surgical, supracervical hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s):
Removal of posterior nonsegmental instrumentation (eg, Harrington rod)	Removal of posterior nonsegmental instrumentation (eg, Harrington rod):	CPT	CPT:22850	Removal of posterior nonsegmental instrumentation (eg, Harrington rod):
Radiological examination, gastrointestinal tract, upper, air contrast, with specific high 	Radiological examination, gastrointestinal tract, upper, air contrast, with specific high density barium, effervescent agent, with or without glucagon; with or without delayed films, with KUB:	CPT	CPT:74247	Radiological examination, gastrointestinal tract, upper, air contrast, with specific high density barium, effervescent agent, with or without glucagon; with or without delayed films, with KUB:
Antibody; encephalitis, Eastern equine	Antibody; encephalitis, Eastern equine:	CPT	CPT:86652	Antibody; encephalitis, Eastern equine:
Craniectomy, suboccipital; for medullary tractotomy	Craniectomy, suboccipital; for medullary tractotomy:	CPT	CPT:61470	Craniectomy, suboccipital; for medullary tractotomy:
Intracapsular cataract extraction with insertion of intraocular lens prosthesis (1 stage p	Intracapsular cataract extraction with insertion of intraocular lens prosthesis (1 stage procedure):	CPT	CPT:66983	Intracapsular cataract extraction with insertion of intraocular lens prosthesis (1 stage procedure):
Transection or repositioning of aberrant renal vessels (separate procedure)	Transection or repositioning of aberrant renal vessels (separate procedure):	CPT	CPT:50100	Transection or repositioning of aberrant renal vessels (separate procedure):
Removal of pancreatic calculus	Removal of pancreatic calculus:	CPT	CPT:48020	Removal of pancreatic calculus:
Protein, total, by refractometry, any source	Protein, total, by refractometry, any source:	CPT	CPT:84160	Protein, total, by refractometry, any source:
Pediatric home apnea monitoring event recording including respiratory rate, pattern and he	Pediatric home apnea monitoring event recording including respiratory rate, pattern and heart rate per 30-day period of time; includes monitor attachment, download of data, physician review, interpretation, and preparation of a report:	CPT	CPT:94774	Pediatric home apnea monitoring event recording including respiratory rate, pattern and heart rate per 30-day period of time; includes monitor attachment, download of data, physician review, interpretation, and preparation of a report:
Determination of maldistribution of inspired gas: multiple breath nitrogen washout curve i	Determination of maldistribution of inspired gas: multiple breath nitrogen washout curve including alveolar nitrogen or helium equilibration time:	CPT	CPT:94350	Determination of maldistribution of inspired gas: multiple breath nitrogen washout curve including alveolar nitrogen or helium equilibration time:
Conjunctivoplasty; with conjunctival graft or extensive rearrangement	Conjunctivoplasty; with conjunctival graft or extensive rearrangement:	CPT	CPT:68320	Conjunctivoplasty; with conjunctival graft or extensive rearrangement:
Repair of syndactyly (web finger) each web space; complex (eg, involving bone, nails)	Repair of syndactyly (web finger) each web space; complex (eg, involving bone, nails):	CPT	CPT:26562	Repair of syndactyly (web finger) each web space; complex (eg, involving bone, nails):
Unlisted immunology procedure	Unlisted immunology procedure:	CPT	CPT:86849	Unlisted immunology procedure:
Laryngoscopy, indirect; with removal of foreign body	Laryngoscopy, indirect; with removal of foreign body:	CPT	CPT:31511	Laryngoscopy, indirect; with removal of foreign body:
Anesthesia for all closed procedures on knee joint	Anesthesia for all closed procedures on knee joint:	CPT	CPT:01380	Anesthesia for all closed procedures on knee joint:
Bypass graft, with other than vein; aortoiliac	Bypass graft, with other than vein; aortoiliac:	CPT	CPT:35637	Bypass graft, with other than vein; aortoiliac:
Apolipoprotein, each	Apolipoprotein, each:	CPT	CPT:82172	Apolipoprotein, each:
Unlisted preventive medicine service	Unlisted preventive medicine service:	CPT	CPT:99429	Unlisted preventive medicine service:
Evoked otoacoustic emissions; limited (single stimulus level, either transient or distorti	Evoked otoacoustic emissions; limited (single stimulus level, either transient or distortion products):	CPT	CPT:92587	Evoked otoacoustic emissions; limited (single stimulus level, either transient or distortion products):
Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with rem	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with removal of bronchial valve(s), initial lobe:	CPT	CPT:0251T	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with removal of bronchial valve(s), initial lobe:
Incision, drainage of lacrimal sac (dacryocystotomy or dacryocystostomy)	Incision, drainage of lacrimal sac (dacryocystotomy or dacryocystostomy):	CPT	CPT:68420	Incision, drainage of lacrimal sac (dacryocystotomy or dacryocystostomy):
Antibody; Borrelia burgdorferi (Lyme disease)	Antibody; Borrelia burgdorferi (Lyme disease):	CPT	CPT:86618	Antibody; Borrelia burgdorferi (Lyme disease):
Replacement of duodenostomy or jejunostomy tube, percutaneous, under fluoroscopic guidance	Replacement of duodenostomy or jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report:	CPT	CPT:49451	Replacement of duodenostomy or jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report:
Unlisted diagnostic gastroenterology procedure	Unlisted diagnostic gastroenterology procedure:	CPT	CPT:91299	Unlisted diagnostic gastroenterology procedure:
Hemoglobin level greater than or equal to 13 g/dL (CKD, ESRD)	Hemoglobin level greater than or equal to 13 g/dL (CKD, ESRD):	CPT	CPT:3279F	Hemoglobin level greater than or equal to 13 g/dL (CKD, ESRD):
Drainage of peritoneal abscess or localized peritonitis, exclusive of appendiceal abscess;	Drainage of peritoneal abscess or localized peritonitis, exclusive of appendiceal abscess; percutaneous:	CPT	CPT:49021	Drainage of peritoneal abscess or localized peritonitis, exclusive of appendiceal abscess; percutaneous:
Radical resection of tumor (eg, malignant neoplasm), soft tissue of face or scalp; less th	Radical resection of tumor (eg, malignant neoplasm), soft tissue of face or scalp; less than 2 cm:	CPT	CPT:21015	Radical resection of tumor (eg, malignant neoplasm), soft tissue of face or scalp; less than 2 cm:
Aspiration of bladder; by trocar or intracatheter	Aspiration of bladder; by trocar or intracatheter:	CPT	CPT:51101	Aspiration of bladder; by trocar or intracatheter:
Bypass graft, with vein; femoral-femoral	Bypass graft, with vein; femoral-femoral:	CPT	CPT:35558	Bypass graft, with vein; femoral-femoral:
Laparotomy, for staging or restaging of ovarian, tubal, or primary peritoneal malignancy (	Laparotomy, for staging or restaging of ovarian, tubal, or primary peritoneal malignancy (second look), with or without omentectomy, peritoneal washing, biopsy of abdominal and pelvic peritoneum, diaphragmatic assessment with pelvic and limited para-aortic lymphadenectomy:	CPT	CPT:58960	Laparotomy, for staging or restaging of ovarian, tubal, or primary peritoneal malignancy (second look), with or without omentectomy, peritoneal washing, biopsy of abdominal and pelvic peritoneum, diaphragmatic assessment with pelvic and limited para-aortic lymphadenectomy:
Psychoanalysis	Psychoanalysis:	CPT	CPT:90845	Psychoanalysis:
Advance Care Planning discussed and documented advance care plan or surrogate decision mak	Advance Care Planning discussed and documented advance care plan or surrogate decision maker documented in the medical record (GER, Pall Cr):	CPT	CPT:1123F	Advance Care Planning discussed and documented advance care plan or surrogate decision maker documented in the medical record (GER, Pall Cr):
Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; oth	Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; other source (except blood):	CPT	CPT:87102	Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; other source (except blood):
Biopsy; hypopharynx	Biopsy; hypopharynx:	CPT	CPT:42802	Biopsy; hypopharynx:
Carbamazepine; total	Carbamazepine; total:	CPT	CPT:80156	Carbamazepine; total:
Electroencephalogram (EEG); recording in coma or sleep only	Electroencephalogram (EEG); recording in coma or sleep only:	CPT	CPT:95822	Electroencephalogram (EEG); recording in coma or sleep only:
Measurement of ocular blood flow by repetitive intraocular pressure sampling, with interpr	Measurement of ocular blood flow by repetitive intraocular pressure sampling, with interpretation and report:	CPT	CPT:0198T	Measurement of ocular blood flow by repetitive intraocular pressure sampling, with interpretation and report:
Arterial catheterization for prolonged infusion therapy (chemotherapy), cutdown	Arterial catheterization for prolonged infusion therapy (chemotherapy), cutdown:	CPT	CPT:36640	Arterial catheterization for prolonged infusion therapy (chemotherapy), cutdown:
Arthrotomy, ankle, including exploration, drainage, or removal of foreign body	Arthrotomy, ankle, including exploration, drainage, or removal of foreign body:	CPT	CPT:27610	Arthrotomy, ankle, including exploration, drainage, or removal of foreign body:
Transluminal balloon angioplasty, open; brachiocephalic trunk or branches, each vessel	Transluminal balloon angioplasty, open; brachiocephalic trunk or branches, each vessel:	CPT	CPT:35458	Transluminal balloon angioplasty, open; brachiocephalic trunk or branches, each vessel:
Arthrodesis; triple	Arthrodesis; triple:	CPT	CPT:28715	Arthrodesis; triple:
Repair blood vessel with graft other than vein; neck	Repair blood vessel with graft other than vein; neck:	CPT	CPT:35261	Repair blood vessel with graft other than vein; neck:
Measurement of spirometric forced expiratory flows in an infant or child through 2 years o	Measurement of spirometric forced expiratory flows in an infant or child through 2 years of age:	CPT	CPT:94011	Measurement of spirometric forced expiratory flows in an infant or child through 2 years of age:
Computed tomography guidance for stereotactic localization	Computed tomography guidance for stereotactic localization:	CPT	CPT:77011	Computed tomography guidance for stereotactic localization:
Laryngoscopy direct, with or without tracheoscopy; with dilation, subsequent	Laryngoscopy direct, with or without tracheoscopy; with dilation, subsequent:	CPT	CPT:31529	Laryngoscopy direct, with or without tracheoscopy; with dilation, subsequent:
Insertion or replacement of peripheral or gastric neurostimulator pulse generator or recei	Insertion or replacement of peripheral or gastric neurostimulator pulse generator or receiver, direct or inductive coupling:	CPT	CPT:64590	Insertion or replacement of peripheral or gastric neurostimulator pulse generator or receiver, direct or inductive coupling:
Anesthesia for vaginal procedures (including biopsy of labia, vagina, cervix or endometriu	Anesthesia for vaginal procedures (including biopsy of labia, vagina, cervix or endometrium); vaginal hysterectomy:	CPT	CPT:00944	Anesthesia for vaginal procedures (including biopsy of labia, vagina, cervix or endometrium); vaginal hysterectomy:
Anesthesia for closed chest procedures; (including bronchoscopy) not otherwise specified	Anesthesia for closed chest procedures; (including bronchoscopy) not otherwise specified:	CPT	CPT:00520	Anesthesia for closed chest procedures; (including bronchoscopy) not otherwise specified:
Biopsies, prostate, needle, transperineal, stereotactic template guided saturation samplin	Biopsies, prostate, needle, transperineal, stereotactic template guided saturation sampling, including imaging guidance:	CPT	CPT:55706	Biopsies, prostate, needle, transperineal, stereotactic template guided saturation sampling, including imaging guidance:
Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed	Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna:	CPT	CPT:25575	Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna:
Adjustment or revision of external fixation system requiring anesthesia (eg, new pin[s] or	Adjustment or revision of external fixation system requiring anesthesia (eg, new pin[s] or wire[s] and/or new ring[s] or bar[s]):	CPT	CPT:20693	Adjustment or revision of external fixation system requiring anesthesia (eg, new pin[s] or wire[s] and/or new ring[s] or bar[s]):
Bone scan performed prior to initiation of treatment or at any time since diagnosis of pro	Bone scan performed prior to initiation of treatment or at any time since diagnosis of prostate cancer (PRCA):	CPT	CPT:3269F	Bone scan performed prior to initiation of treatment or at any time since diagnosis of prostate cancer (PRCA):
Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial v	Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus:	CPT	CPT:87280	Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus:
Array-based evaluation of multiple molecular probes; 51 through 250 probes	Array-based evaluation of multiple molecular probes; 51 through 250 probes:	CPT	CPT:88385	Array-based evaluation of multiple molecular probes; 51 through 250 probes:
Removal of foreign body, intraocular; from posterior segment, nonmagnetic extraction	Removal of foreign body, intraocular; from posterior segment, nonmagnetic extraction:	CPT	CPT:65265	Removal of foreign body, intraocular; from posterior segment, nonmagnetic extraction:
Complete repair tetralogy of Fallot with pulmonary atresia including construction of condu	Complete repair tetralogy of Fallot with pulmonary atresia including construction of conduit from right ventricle to pulmonary artery and closure of ventricular septal defect:	CPT	CPT:33697	Complete repair tetralogy of Fallot with pulmonary atresia including construction of conduit from right ventricle to pulmonary artery and closure of ventricular septal defect:
Clotting; factor X (Stuart-Prower)	Clotting; factor X (Stuart-Prower):	CPT	CPT:85260	Clotting; factor X (Stuart-Prower):
Medical and surgical treatment options reviewed with patient (or caregiver) (Prkns)	Medical and surgical treatment options reviewed with patient (or caregiver) (Prkns):	CPT	CPT:4325F	Medical and surgical treatment options reviewed with patient (or caregiver) (Prkns):
Fasciectomy, partial palmar with release of single digit including proximal interphalangea	Fasciectomy, partial palmar with release of single digit including proximal interphalangeal joint, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft):	CPT	CPT:26123	Fasciectomy, partial palmar with release of single digit including proximal interphalangeal joint, with or without Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft):
Transcranial Doppler study of the intracranial arteries; complete study	Transcranial Doppler study of the intracranial arteries; complete study:	CPT	CPT:93886	Transcranial Doppler study of the intracranial arteries; complete study:
Resection, diaphragm; with complex repair (eg, prosthetic material, local muscle flap)	Resection, diaphragm; with complex repair (eg, prosthetic material, local muscle flap):	CPT	CPT:39561	Resection, diaphragm; with complex repair (eg, prosthetic material, local muscle flap):
Application of interdental fixation device for conditions other than fracture or dislocati	Application of interdental fixation device for conditions other than fracture or dislocation, includes removal:	CPT	CPT:21110	Application of interdental fixation device for conditions other than fracture or dislocation, includes removal:
Gastric intubation and aspiration, diagnostic; single specimen (eg, acid analysis)	Gastric intubation and aspiration, diagnostic; single specimen (eg, acid analysis):	CPT	CPT:43754	Gastric intubation and aspiration, diagnostic; single specimen (eg, acid analysis):
Deep vein thrombosis (DVT) prophylaxis received by end of hospital day 2 (STR)	Deep vein thrombosis (DVT) prophylaxis received by end of hospital day 2 (STR):	CPT	CPT:4070F	Deep vein thrombosis (DVT) prophylaxis received by end of hospital day 2 (STR):
Radical resection of tumor, radius or ulna	Radical resection of tumor, radius or ulna:	CPT	CPT:25170	Radical resection of tumor, radius or ulna:
Daily hospital management of epidural or subarachnoid continuous drug administration	Daily hospital management of epidural or subarachnoid continuous drug administration:	CPT	CPT:01996	Daily hospital management of epidural or subarachnoid continuous drug administration:
Laryngoscopy, direct, operative, with foreign body removal; with operating microscope or t	Laryngoscopy, direct, operative, with foreign body removal; with operating microscope or telescope:	CPT	CPT:31531	Laryngoscopy, direct, operative, with foreign body removal; with operating microscope or telescope:
Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate	Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure):	CPT	CPT:29875	Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure):
Aerosol inhalation of pentamidine for pneumocystis carinii pneumonia treatment or prophyla	Aerosol inhalation of pentamidine for pneumocystis carinii pneumonia treatment or prophylaxis:	CPT	CPT:94642	Aerosol inhalation of pentamidine for pneumocystis carinii pneumonia treatment or prophylaxis:
Cytopathology, slides, cervical or vaginal; with manual screening and computer-assisted re	Cytopathology, slides, cervical or vaginal; with manual screening and computer-assisted rescreening using cell selection and review under physician supervision:	CPT	CPT:88154	Cytopathology, slides, cervical or vaginal; with manual screening and computer-assisted rescreening using cell selection and review under physician supervision:
Nerve repair; with synthetic conduit or vein allograft (eg, nerve tube), each nerve	Nerve repair; with synthetic conduit or vein allograft (eg, nerve tube), each nerve:	CPT	CPT:64910	Nerve repair; with synthetic conduit or vein allograft (eg, nerve tube), each nerve:
Antibody; Leishmania	Antibody; Leishmania:	CPT	CPT:86717	Antibody; Leishmania:
