value_en	description_en	codesystem	code	description_code
Distal trisomy 17q	Distal trisomy 17q	orphanet	ORPHA:3379	https://identifiers.org/orphanet:3379
Distal trisomy 18q	Distal trisomy 18q	orphanet	ORPHA:1716	https://identifiers.org/orphanet:1716
Distal trisomy 5q	Distal trisomy 5q	orphanet	ORPHA:96097	https://identifiers.org/orphanet:96097
Distal trisomy 6p	Distal trisomy 6p	orphanet	ORPHA:1745	https://identifiers.org/orphanet:1745
Distal Xq28 microduplication syndrome	Distal Xq28 microduplication syndrome	orphanet	ORPHA:293939	https://identifiers.org/orphanet:293939
Disturbance of cerebral status of newborn, unspecified	Disturbance of cerebral status of newborn, unspecified	ICD-10	urn:miriam:icd:P91.9	http://identifiers.org/icd/P91.9
Disturbance of temperature regulation of newborn, unspecified	Disturbance of temperature regulation of newborn, unspecified	ICD-10	urn:miriam:icd:P81.9	http://identifiers.org/icd/P81.9
Disturbances in tooth eruption	Disturbances in tooth eruption	ICD-10	urn:miriam:icd:K00.6	http://identifiers.org/icd/K00.6
Disturbances in tooth formation	Disturbances in tooth formation	ICD-10	urn:miriam:icd:K00.4	http://identifiers.org/icd/K00.4
Disturbances of potassium balance of newborn	Disturbances of potassium balance of newborn	ICD-10	urn:miriam:icd:P74.3	http://identifiers.org/icd/P74.3
Disturbances of salivary secretion	Disturbances of salivary secretion	ICD-10	urn:miriam:icd:K11.7	http://identifiers.org/icd/K11.7
Disturbances of skin sensation	Disturbances of skin sensation	ICD-10	urn:miriam:icd:R20	http://identifiers.org/icd/R20
Disturbances of skin sensation - Hyperaesthesia	Disturbances of skin sensation - Hyperaesthesia	ICD-10	urn:miriam:icd:R20.3	http://identifiers.org/icd/R20.3
Disturbances of smell and taste	Disturbances of smell and taste	ICD-10	urn:miriam:icd:R43	http://identifiers.org/icd/R43
Disturbances of smell and taste - Anosmia	Disturbances of smell and taste - Anosmia	ICD-10	urn:miriam:icd:R43.0	http://identifiers.org/icd/R43.0
Disturbances of smell and taste - Parageusia	Disturbances of smell and taste - Parageusia	ICD-10	urn:miriam:icd:R43.2	http://identifiers.org/icd/R43.2
Disturbances of smell and taste - Parosmia	Disturbances of smell and taste - Parosmia	ICD-10	urn:miriam:icd:R43.1	http://identifiers.org/icd/R43.1
Disturbances of sodium balance of newborn	Disturbances of sodium balance of newborn	ICD-10	urn:miriam:icd:P74.2	http://identifiers.org/icd/P74.2
Divergent concomitant strabismus	Divergent concomitant strabismus	ICD-10	urn:miriam:icd:H50.1	http://identifiers.org/icd/H50.1
Diverticular disease of both small and large intestine with perforation and abscess	Diverticular disease of both small and large intestine with perforation and abscess	ICD-10	urn:miriam:icd:K57.4	http://identifiers.org/icd/K57.4
Diverticular disease of both small and large intestine without perforation or abscess	Diverticular disease of both small and large intestine without perforation or abscess	ICD-10	urn:miriam:icd:K57.5	http://identifiers.org/icd/K57.5
Diverticular disease of intestine	Diverticular disease of intestine	ICD-10	urn:miriam:icd:K57	http://identifiers.org/icd/K57
Diverticular disease of intestine, part unspecified, with perforation and abscess	Diverticular disease of intestine, part unspecified, with perforation and abscess	ICD-10	urn:miriam:icd:K57.8	http://identifiers.org/icd/K57.8
Diverticular disease of intestine, part unspecified, without perforation or abscess	Diverticular disease of intestine, part unspecified, without perforation or abscess	ICD-10	urn:miriam:icd:K57.9	http://identifiers.org/icd/K57.9
Diverticular disease of large intestine with perforation and abscess	Diverticular disease of large intestine with perforation and abscess	ICD-10	urn:miriam:icd:K57.2	http://identifiers.org/icd/K57.2
Diverticular disease of large intestine without perforation or abscess	Diverticular disease of large intestine without perforation or abscess	ICD-10	urn:miriam:icd:K57.3	http://identifiers.org/icd/K57.3
Diverticular disease of small intestine with perforation and abscess	Diverticular disease of small intestine with perforation and abscess	ICD-10	urn:miriam:icd:K57.0	http://identifiers.org/icd/K57.0
Diverticular disease of small intestine without perforation or abscess	Diverticular disease of small intestine without perforation or abscess	ICD-10	urn:miriam:icd:K57.1	http://identifiers.org/icd/K57.1
Diverticulum of appendix	Diverticulum of appendix	ICD-10	urn:miriam:icd:K38.2	http://identifiers.org/icd/K38.2
Diverticulum of bladder	Diverticulum of bladder	ICD-10	urn:miriam:icd:N32.3	http://identifiers.org/icd/N32.3
Diverticulum of oesophagus	Diverticulum of oesophagus	ICD-10	urn:miriam:icd:Q39.6	http://identifiers.org/icd/Q39.6
Diverticulum of oesophagus, acquired	Diverticulum of oesophagus, acquired	ICD-10	urn:miriam:icd:K22.5	http://identifiers.org/icd/K22.5
Diving or jumping into water causing injury other than drowning or submersion	Diving or jumping into water causing injury other than drowning or submersion	ICD-10	urn:miriam:icd:W16	http://identifiers.org/icd/W16
Dizziness and giddiness	Dizziness and giddiness	ICD-10	urn:miriam:icd:R42	http://identifiers.org/icd/R42
DK1-CDG	DK1-CDG	orphanet	ORPHA:91131	https://identifiers.org/orphanet:91131
Dominant beta-thalassemia	Dominant beta-thalassemia	orphanet	ORPHA:231226	https://identifiers.org/orphanet:231226
Dominant dystrophic epidermolysis bullosa, nails only	Dominant dystrophic epidermolysis bullosa, nails only	orphanet	ORPHA:158676	https://identifiers.org/orphanet:158676
Donnai-Barrow syndrome	Donnai-Barrow syndrome	orphanet	ORPHA:2143	https://identifiers.org/orphanet:2143
Donor of other organs and tissues	Donor of other organs and tissues	ICD-10	urn:miriam:icd:Z52.8	http://identifiers.org/icd/Z52.8
Donor of unspecified organ or tissue	Donor of unspecified organ or tissue	ICD-10	urn:miriam:icd:Z52.9	http://identifiers.org/icd/Z52.9
Donors of organs and tissues	Donors of organs and tissues	ICD-10	urn:miriam:icd:Z52	http://identifiers.org/icd/Z52
Donors of organs and tissues - Blood donor	Donors of organs and tissues - Blood donor	ICD-10	urn:miriam:icd:Z52.0	http://identifiers.org/icd/Z52.0
Donors of organs and tissues - Bone donor	Donors of organs and tissues - Bone donor	ICD-10	urn:miriam:icd:Z52.2	http://identifiers.org/icd/Z52.2
Donors of organs and tissues - Bone marrow donor	Donors of organs and tissues - Bone marrow donor	ICD-10	urn:miriam:icd:Z52.3	http://identifiers.org/icd/Z52.3
Donors of organs and tissues - Cornea donor	Donors of organs and tissues - Cornea donor	ICD-10	urn:miriam:icd:Z52.5	http://identifiers.org/icd/Z52.5
Donors of organs and tissues - Heart donor	Donors of organs and tissues - Heart donor	ICD-10	urn:miriam:icd:Z52.7	http://identifiers.org/icd/Z52.7
Donors of organs and tissues - Kidney donor	Donors of organs and tissues - Kidney donor	ICD-10	urn:miriam:icd:Z52.4	http://identifiers.org/icd/Z52.4
Donors of organs and tissues - Liver donor	Donors of organs and tissues - Liver donor	ICD-10	urn:miriam:icd:Z52.6	http://identifiers.org/icd/Z52.6
Donors of organs and tissues - Skin donor	Donors of organs and tissues - Skin donor	ICD-10	urn:miriam:icd:Z52.1	http://identifiers.org/icd/Z52.1
Dopa-responsive dystonia	Dopa-responsive dystonia	orphanet	ORPHA:255	https://identifiers.org/orphanet:255
Dopa-responsive dystonia due to sepiapterin reductase deficiency	Dopa-responsive dystonia due to sepiapterin reductase deficiency	orphanet	ORPHA:70594	https://identifiers.org/orphanet:70594
Dorsalgia	Dorsalgia	ICD-10	urn:miriam:icd:M54	http://identifiers.org/icd/M54
Dorsalgia - Cervicalgia	Dorsalgia - Cervicalgia	ICD-10	urn:miriam:icd:M54.2	http://identifiers.org/icd/M54.2
Dorsalgia - Low back pain	Dorsalgia - Low back pain	ICD-10	urn:miriam:icd:M54.5	http://identifiers.org/icd/M54.5
Dorsalgia - Lumbago with sciatica	Dorsalgia - Lumbago with sciatica	ICD-10	urn:miriam:icd:M54.4	http://identifiers.org/icd/M54.4
Dorsalgia - Pain in thoracic spine	Dorsalgia - Pain in thoracic spine	ICD-10	urn:miriam:icd:M54.6	http://identifiers.org/icd/M54.6
Dorsalgia - Panniculitis affecting regions of neck and back	Dorsalgia - Panniculitis affecting regions of neck and back	ICD-10	urn:miriam:icd:M54.0	http://identifiers.org/icd/M54.0
Dorsalgia - Radiculopathy	Dorsalgia - Radiculopathy	ICD-10	urn:miriam:icd:M54.1	http://identifiers.org/icd/M54.1
Dorsalgia - Sciatica	Dorsalgia - Sciatica	ICD-10	urn:miriam:icd:M54.3	http://identifiers.org/icd/M54.3
Dorsalgia, unspecified	Dorsalgia, unspecified	ICD-10	urn:miriam:icd:M54.9	http://identifiers.org/icd/M54.9
Double heterozygous sickling disorders	Double heterozygous sickling disorders	ICD-10	urn:miriam:icd:D57.2	http://identifiers.org/icd/D57.2
Double uterus-hemivagina-renal agenesis syndrome	Double uterus-hemivagina-renal agenesis syndrome	orphanet	ORPHA:3411	https://identifiers.org/orphanet:3411
Doubling of uterus with doubling of cervix and vagina	Doubling of uterus with doubling of cervix and vagina	ICD-10	urn:miriam:icd:Q51.1	http://identifiers.org/icd/Q51.1
Doubling of vagina	Doubling of vagina	ICD-10	urn:miriam:icd:Q52.1	http://identifiers.org/icd/Q52.1
Down syndrome	Down syndrome	orphanet	ORPHA:870	https://identifiers.org/orphanet:870
Down syndrome - Trisomy 21, meiotic nondisjunction	Down syndrome - Trisomy 21, meiotic nondisjunction	ICD-10	urn:miriam:icd:Q90.0	http://identifiers.org/icd/Q90.0
Down syndrome - Trisomy 21, mosaicism (mitotic nondisjunction)	Down syndrome - Trisomy 21, mosaicism (mitotic nondisjunction)	ICD-10	urn:miriam:icd:Q90.1	http://identifiers.org/icd/Q90.1
Down syndrome - Trisomy 21, translocation	Down syndrome - Trisomy 21, translocation	ICD-10	urn:miriam:icd:Q90.2	http://identifiers.org/icd/Q90.2
Down syndrome, unspecified	Down syndrome, unspecified	ICD-10	urn:miriam:icd:Q90.9	http://identifiers.org/icd/Q90.9
DPAGT1-CDG	DPAGT1-CDG	orphanet	ORPHA:86309	https://identifiers.org/orphanet:86309
DPM1-CDG	DPM1-CDG	orphanet	ORPHA:79322	https://identifiers.org/orphanet:79322
DPM3-CDG	DPM3-CDG	orphanet	ORPHA:263494	https://identifiers.org/orphanet:263494
Dracunculiasis	Dracunculiasis	orphanet	ORPHA:231	https://identifiers.org/orphanet:231
Dravet syndrome	Dravet syndrome	orphanet	ORPHA:33069	https://identifiers.org/orphanet:33069
Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	ICD-10	urn:miriam:icd:V49.0	http://identifiers.org/icd/V49.0
Driver injured in collision with other and unspecified motor vehicles in traffic accident	Driver injured in collision with other and unspecified motor vehicles in traffic accident	ICD-10	urn:miriam:icd:V49.4	http://identifiers.org/icd/V49.4
Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident	Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V86.5	http://identifiers.org/icd/V86.5
Driver of all-terrain or other off-road motor vehicle injured in traffic accident	Driver of all-terrain or other off-road motor vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V86.0	http://identifiers.org/icd/V86.0
Driver of special agricultural vehicle injured in nontraffic accident	Driver of special agricultural vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V84.5	http://identifiers.org/icd/V84.5
Driver of special agricultural vehicle injured in traffic accident	Driver of special agricultural vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V84.0	http://identifiers.org/icd/V84.0
Driver of special construction vehicle injured in nontraffic accident	Driver of special construction vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V85.5	http://identifiers.org/icd/V85.5
Driver of special construction vehicle injured in traffic accident	Driver of special construction vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V85.0	http://identifiers.org/icd/V85.0
Driver of special industrial vehicle injured in nontraffic accident	Driver of special industrial vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V83.5	http://identifiers.org/icd/V83.5
Driver of special industrial vehicle injured in traffic accident	Driver of special industrial vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V83.0	http://identifiers.org/icd/V83.0
Drowning and submersion following fall into bath-tub	Drowning and submersion following fall into bath-tub	ICD-10	urn:miriam:icd:W66	http://identifiers.org/icd/W66
Drowning and submersion following fall into natural water	Drowning and submersion following fall into natural water	ICD-10	urn:miriam:icd:W70	http://identifiers.org/icd/W70
Drowning and submersion following fall into swimming-pool	Drowning and submersion following fall into swimming-pool	ICD-10	urn:miriam:icd:W68	http://identifiers.org/icd/W68
Drowning and submersion while in bath-tub	Drowning and submersion while in bath-tub	ICD-10	urn:miriam:icd:W65	http://identifiers.org/icd/W65
Drowning and submersion while in natural water	Drowning and submersion while in natural water	ICD-10	urn:miriam:icd:W69	http://identifiers.org/icd/W69
Drowning and submersion while in swimming-pool	Drowning and submersion while in swimming-pool	ICD-10	urn:miriam:icd:W67	http://identifiers.org/icd/W67
Drowning and submersion, undetermined intent	Drowning and submersion, undetermined intent	ICD-10	urn:miriam:icd:Y21	http://identifiers.org/icd/Y21
Drug abuse counselling and surveillance	Drug abuse counselling and surveillance	ICD-10	urn:miriam:icd:Z71.5	http://identifiers.org/icd/Z71.5
Drug or medicament, unspecified	Drug or medicament, unspecified	ICD-10	urn:miriam:icd:Y57.9	http://identifiers.org/icd/Y57.9
Drug photoallergic response	Drug photoallergic response	ICD-10	urn:miriam:icd:L56.1	http://identifiers.org/icd/L56.1
Drug phototoxic response	Drug phototoxic response	ICD-10	urn:miriam:icd:L56.0	http://identifiers.org/icd/L56.0
Drug rash with eosinophilia and systemic symptoms	Drug rash with eosinophilia and systemic symptoms	orphanet	ORPHA:139402	https://identifiers.org/orphanet:139402
Drug rehabilitation	Drug rehabilitation	ICD-10	urn:miriam:icd:Z50.3	http://identifiers.org/icd/Z50.3
Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	ICD-10	urn:miriam:icd:N14	http://identifiers.org/icd/N14
Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Analgesic nephropathy	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Analgesic nephropathy	ICD-10	urn:miriam:icd:N14.0	http://identifiers.org/icd/N14.0
Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Nephropathy induced by heavy metals	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Nephropathy induced by heavy metals	ICD-10	urn:miriam:icd:N14.3	http://identifiers.org/icd/N14.3
Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Toxic nephropathy, not elsewhere classified	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions - Toxic nephropathy, not elsewhere classified	ICD-10	urn:miriam:icd:N14.4	http://identifiers.org/icd/N14.4
Drug-induced acute pancreatitis	Drug-induced acute pancreatitis	ICD-10	urn:miriam:icd:K85.3	http://identifiers.org/icd/K85.3
Drug-induced androgenic alopecia	Drug-induced androgenic alopecia	ICD-10	urn:miriam:icd:L64.0	http://identifiers.org/icd/L64.0
Drug-induced aplastic anaemia	Drug-induced aplastic anaemia	ICD-10	urn:miriam:icd:D61.1	http://identifiers.org/icd/D61.1
Drug-induced autoimmune haemolytic anaemia	Drug-induced autoimmune haemolytic anaemia	ICD-10	urn:miriam:icd:D59.0	http://identifiers.org/icd/D59.0
Drug-induced autoimmune hemolytic anemia	Drug-induced autoimmune hemolytic anemia	orphanet	ORPHA:90037	https://identifiers.org/orphanet:90037
Drug-induced cataract	Drug-induced cataract	ICD-10	urn:miriam:icd:H26.3	http://identifiers.org/icd/H26.3
Drug-induced Cushing syndrome	Drug-induced Cushing syndrome	ICD-10	urn:miriam:icd:E24.2	http://identifiers.org/icd/E24.2
Drug-induced dystonia	Drug-induced dystonia	ICD-10	urn:miriam:icd:G24.0	http://identifiers.org/icd/G24.0
Drug-induced fever	Drug-induced fever	ICD-10	urn:miriam:icd:R50.2	http://identifiers.org/icd/R50.2
Drug-induced folate deficiency anaemia	Drug-induced folate deficiency anaemia	ICD-10	urn:miriam:icd:D52.1	http://identifiers.org/icd/D52.1
Drug-induced gout	Drug-induced gout	ICD-10	urn:miriam:icd:M10.2	http://identifiers.org/icd/M10.2
Drug-induced headache, not elsewhere classified	Drug-induced headache, not elsewhere classified	ICD-10	urn:miriam:icd:G44.4	http://identifiers.org/icd/G44.4
Drug-induced localized lipodystrophy	Drug-induced localized lipodystrophy	orphanet	ORPHA:90157	https://identifiers.org/orphanet:90157
Drug-induced lupus erythematosus	Drug-induced lupus erythematosus	orphanet	ORPHA:231111	https://identifiers.org/orphanet:231111
Drug-induced nonautoimmune haemolytic anaemia	Drug-induced nonautoimmune haemolytic anaemia	ICD-10	urn:miriam:icd:D59.2	http://identifiers.org/icd/D59.2
Drug-induced obesity	Drug-induced obesity	ICD-10	urn:miriam:icd:E66.1	http://identifiers.org/icd/E66.1
Drug-induced osteoporosis	Drug-induced osteoporosis	ICD-10	urn:miriam:icd:M81.4	http://identifiers.org/icd/M81.4
Drug-induced osteoporosis with pathological fracture	Drug-induced osteoporosis with pathological fracture	ICD-10	urn:miriam:icd:M80.4	http://identifiers.org/icd/M80.4
Drug-induced pemphigus	Drug-induced pemphigus	ICD-10	urn:miriam:icd:L10.5	http://identifiers.org/icd/L10.5
Drug-induced systemic lupus erythematosus	Drug-induced systemic lupus erythematosus	ICD-10	urn:miriam:icd:M32.0	http://identifiers.org/icd/M32.0
Drug-induced thyroiditis	Drug-induced thyroiditis	ICD-10	urn:miriam:icd:E06.4	http://identifiers.org/icd/E06.4
Drug-induced tics and other tics of organic origin	Drug-induced tics and other tics of organic origin	ICD-10	urn:miriam:icd:G25.6	http://identifiers.org/icd/G25.6
Drugs affecting uric acid metabolism	Drugs affecting uric acid metabolism	ICD-10	urn:miriam:icd:T50.4	http://identifiers.org/icd/T50.4
Drugs primarily affecting the autonomic nervous system	Drugs primarily affecting the autonomic nervous system	ICD-10	urn:miriam:icd:Y51	http://identifiers.org/icd/Y51
Drugs primarily affecting the autonomic nervous system - Alpha-adrenoreceptor antagonists, not elsewhere classified	Drugs primarily affecting the autonomic nervous system - Alpha-adrenoreceptor antagonists, not elsewhere classified	ICD-10	urn:miriam:icd:Y51.6	http://identifiers.org/icd/Y51.6
Drugs primarily affecting the autonomic nervous system - Anticholinesterase agents	Drugs primarily affecting the autonomic nervous system - Anticholinesterase agents	ICD-10	urn:miriam:icd:Y51.0	http://identifiers.org/icd/Y51.0
Drugs primarily affecting the autonomic nervous system - Beta-adrenoreceptor antagonists, not elsewhere classified	Drugs primarily affecting the autonomic nervous system - Beta-adrenoreceptor antagonists, not elsewhere classified	ICD-10	urn:miriam:icd:Y51.7	http://identifiers.org/icd/Y51.7
Drugs primarily affecting the autonomic nervous system - Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified	Drugs primarily affecting the autonomic nervous system - Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified	ICD-10	urn:miriam:icd:Y51.8	http://identifiers.org/icd/Y51.8
Drugs primarily affecting the autonomic nervous system - Predominantly alpha-adrenoreceptor agonists, not elsewhere classified	Drugs primarily affecting the autonomic nervous system - Predominantly alpha-adrenoreceptor agonists, not elsewhere classified	ICD-10	urn:miriam:icd:Y51.4	http://identifiers.org/icd/Y51.4
Drugs primarily affecting the autonomic nervous system - Predominantly beta-adrenoreceptor agonists, not elsewhere classified	Drugs primarily affecting the autonomic nervous system - Predominantly beta-adrenoreceptor agonists, not elsewhere classified	ICD-10	urn:miriam:icd:Y51.5	http://identifiers.org/icd/Y51.5
Duane anomaly-myopathy-scoliosis syndrome	Duane anomaly-myopathy-scoliosis syndrome	orphanet	ORPHA:50817	https://identifiers.org/orphanet:50817
Duane retraction syndrome	Duane retraction syndrome	orphanet	ORPHA:233	https://identifiers.org/orphanet:233
Dubin-Johnson syndrome	Dubin-Johnson syndrome	orphanet	ORPHA:234	https://identifiers.org/orphanet:234
Dubowitz syndrome	Dubowitz syndrome	orphanet	ORPHA:235	https://identifiers.org/orphanet:235
Duchenne and Becker muscular dystrophy	Duchenne and Becker muscular dystrophy	orphanet	ORPHA:262	https://identifiers.org/orphanet:262
Duchenne muscular dystrophy	Duchenne muscular dystrophy	orphanet	ORPHA:98896	https://identifiers.org/orphanet:98896
Duodenal atresia	Duodenal atresia	orphanet	ORPHA:1203	https://identifiers.org/orphanet:1203
Duodenal neuroendocrine tumor	Duodenal neuroendocrine tumor	orphanet	ORPHA:100076	https://identifiers.org/orphanet:100076
Duodenal ulcer	Duodenal ulcer	ICD-10	urn:miriam:icd:K26	http://identifiers.org/icd/K26
Duodenitis	Duodenitis	ICD-10	urn:miriam:icd:K29.8	http://identifiers.org/icd/K29.8
Duplication of intestine	Duplication of intestine	ICD-10	urn:miriam:icd:Q43.4	http://identifiers.org/icd/Q43.4
Duplication of the pituitary gland	Duplication of the pituitary gland	orphanet	ORPHA:314621	https://identifiers.org/orphanet:314621
Duplication of ureter	Duplication of ureter	ICD-10	urn:miriam:icd:Q62.5	http://identifiers.org/icd/Q62.5
Duplication/inversion 15q11	Duplication/inversion 15q11	orphanet	ORPHA:3306	https://identifiers.org/orphanet:3306
Duplications with other complex rearrangements	Duplications with other complex rearrangements	ICD-10	urn:miriam:icd:Q92.5	http://identifiers.org/icd/Q92.5
During administration of enema	During administration of enema	ICD-10	urn:miriam:icd:Y60.7	http://identifiers.org/icd/Y60.7
During aspiration, puncture and other catheterization	During aspiration, puncture and other catheterization	ICD-10	urn:miriam:icd:Y61.6	http://identifiers.org/icd/Y61.6
During endoscopic examination	During endoscopic examination	ICD-10	urn:miriam:icd:Y61.4	http://identifiers.org/icd/Y61.4
During heart catheterization	During heart catheterization	ICD-10	urn:miriam:icd:Y61.5	http://identifiers.org/icd/Y61.5
During infusion or transfusion	During infusion or transfusion	ICD-10	urn:miriam:icd:Y61.1	http://identifiers.org/icd/Y61.1
During injection or immunization	During injection or immunization	ICD-10	urn:miriam:icd:Y61.3	http://identifiers.org/icd/Y61.3
During kidney dialysis or other perfusion	During kidney dialysis or other perfusion	ICD-10	urn:miriam:icd:Y61.2	http://identifiers.org/icd/Y61.2
During other surgical and medical care	During other surgical and medical care	ICD-10	urn:miriam:icd:Y61.8	http://identifiers.org/icd/Y61.8
During removal of catheter or packing	During removal of catheter or packing	ICD-10	urn:miriam:icd:Y61.7	http://identifiers.org/icd/Y61.7
During surgical operation	During surgical operation	ICD-10	urn:miriam:icd:Y61.0	http://identifiers.org/icd/Y61.0
During unspecified surgical and medical care	During unspecified surgical and medical care	ICD-10	urn:miriam:icd:Y61.9	http://identifiers.org/icd/Y61.9
Dyggve-Melchior-Clausen disease	Dyggve-Melchior-Clausen disease	orphanet	ORPHA:239	https://identifiers.org/orphanet:239
Dyschondrosteosis-nephritis syndrome	Dyschondrosteosis-nephritis syndrome	orphanet	ORPHA:1765	https://identifiers.org/orphanet:1765
Dyschromatosis symmetrica hereditaria	Dyschromatosis symmetrica hereditaria	orphanet	ORPHA:41	https://identifiers.org/orphanet:41
Dyschromatosis universalis hereditaria	Dyschromatosis universalis hereditaria	orphanet	ORPHA:241	https://identifiers.org/orphanet:241
Dysequilibrium syndrome	Dysequilibrium syndrome	orphanet	ORPHA:1766	https://identifiers.org/orphanet:1766
Dyskeratosis congenita	Dyskeratosis congenita	orphanet	ORPHA:1775	https://identifiers.org/orphanet:1775
Dyskinesia of oesophagus	Dyskinesia of oesophagus	ICD-10	urn:miriam:icd:K22.4	http://identifiers.org/icd/K22.4
Dyskinetic cerebral palsy	Dyskinetic cerebral palsy	ICD-10	urn:miriam:icd:G80.3	http://identifiers.org/icd/G80.3
Dyslexia and alexia	Dyslexia and alexia	ICD-10	urn:miriam:icd:R48.0	http://identifiers.org/icd/R48.0
Dyslexia and other symbolic dysfunctions, not elsewhere classified	Dyslexia and other symbolic dysfunctions, not elsewhere classified	ICD-10	urn:miriam:icd:R48	http://identifiers.org/icd/R48
Dyslexia and other symbolic dysfunctions, not elsewhere classified - Agnosia	Dyslexia and other symbolic dysfunctions, not elsewhere classified - Agnosia	ICD-10	urn:miriam:icd:R48.1	http://identifiers.org/icd/R48.1
Dyslexia and other symbolic dysfunctions, not elsewhere classified - Apraxia	Dyslexia and other symbolic dysfunctions, not elsewhere classified - Apraxia	ICD-10	urn:miriam:icd:R48.2	http://identifiers.org/icd/R48.2
Dysmorphism due to warfarin	Dysmorphism due to warfarin	ICD-10	urn:miriam:icd:Q86.2	http://identifiers.org/icd/Q86.2
Dysmorphism-cleft palate-loose skin syndrome	Dysmorphism-cleft palate-loose skin syndrome	orphanet	ORPHA:1779	https://identifiers.org/orphanet:1779
Dysmorphism-pectus carinatum-joint laxity syndrome	Dysmorphism-pectus carinatum-joint laxity syndrome	orphanet	ORPHA:2104	https://identifiers.org/orphanet:2104
Dysosteosclerosis	Dysosteosclerosis	orphanet	ORPHA:1782	https://identifiers.org/orphanet:1782
Dysostosis with brachydactyly	Dysostosis with brachydactyly	orphanet	ORPHA:69028	https://identifiers.org/orphanet:69028
Dysostosis, Stanescu type	Dysostosis, Stanescu type	orphanet	ORPHA:1798	https://identifiers.org/orphanet:1798
Dysphagia	Dysphagia	ICD-10	urn:miriam:icd:R13	http://identifiers.org/icd/R13
Dysplasia epiphysealis hemimelica	Dysplasia epiphysealis hemimelica	orphanet	ORPHA:1822	https://identifiers.org/orphanet:1822
Dysplasia of cervix uteri	Dysplasia of cervix uteri	ICD-10	urn:miriam:icd:N87	http://identifiers.org/icd/N87
Dysplasia of cervix uteri, unspecified	Dysplasia of cervix uteri, unspecified	ICD-10	urn:miriam:icd:N87.9	http://identifiers.org/icd/N87.9
Dysplasia of prostate	Dysplasia of prostate	ICD-10	urn:miriam:icd:N42.3	http://identifiers.org/icd/N42.3
Dysplasia of vagina, unspecified	Dysplasia of vagina, unspecified	ICD-10	urn:miriam:icd:N89.3	http://identifiers.org/icd/N89.3
Dysplasia of vulva, unspecified	Dysplasia of vulva, unspecified	ICD-10	urn:miriam:icd:N90.3	http://identifiers.org/icd/N90.3
Dysplastic cortical hyperostosis	Dysplastic cortical hyperostosis	orphanet	ORPHA:2204	https://identifiers.org/orphanet:2204
Dysraphism-cleft lip/palate-limb reduction defects syndrome	Dysraphism-cleft lip/palate-limb reduction defects syndrome	orphanet	ORPHA:2476	https://identifiers.org/orphanet:2476
Dyssegmental dysplasia, Silverman-Handmaker type	Dyssegmental dysplasia, Silverman-Handmaker type	orphanet	ORPHA:1865	https://identifiers.org/orphanet:1865
Dysspondyloenchondromatosis	Dysspondyloenchondromatosis	orphanet	ORPHA:85198	https://identifiers.org/orphanet:85198
Dystonia	Dystonia	ICD-10	urn:miriam:icd:G24	http://identifiers.org/icd/G24
Dystonia - Blepharospasm	Dystonia - Blepharospasm	ICD-10	urn:miriam:icd:G24.5	http://identifiers.org/icd/G24.5
Dystonia - Spasmodic torticollis	Dystonia - Spasmodic torticollis	ICD-10	urn:miriam:icd:G24.3	http://identifiers.org/icd/G24.3
Dystonia-aphonia syndrome	Dystonia-aphonia syndrome	orphanet	ORPHA:412217	https://identifiers.org/orphanet:412217
Dystonia, unspecified	Dystonia, unspecified	ICD-10	urn:miriam:icd:G24.9	http://identifiers.org/icd/G24.9
Dystrophic epidermolysis bullosa	Dystrophic epidermolysis bullosa	orphanet	ORPHA:303	https://identifiers.org/orphanet:303
Dystrophic epidermolysis bullosa pruriginosa	Dystrophic epidermolysis bullosa pruriginosa	orphanet	ORPHA:89843	https://identifiers.org/orphanet:89843
Ear-patella-short stature syndrome	Ear-patella-short stature syndrome	orphanet	ORPHA:2554	https://identifiers.org/orphanet:2554
Early congenital syphilis, latent	Early congenital syphilis, latent	ICD-10	urn:miriam:icd:A50.1	http://identifiers.org/icd/A50.1
Early congenital syphilis, symptomatic	Early congenital syphilis, symptomatic	ICD-10	urn:miriam:icd:A50.0	http://identifiers.org/icd/A50.0
